id,proba,label
850,3.5732232390728313e-06,0
858,2.0996412786189467e-06,0
5650,6.171622771944385e-06,0
887,6.353809112624731e-06,0
5651,1.2876254913862795e-05,0
5653,1.2538338523881976e-05,0
5656,4.5916108319943305e-06,0
5658,9.927517567120958e-06,0
975,4.080797680217074e-06,0
982,3.7861482269363478e-06,0
997,4.564437858789461e-06,0
1021,4.175308276899159e-06,0
1033,1.918307589221513e-06,0
1038,3.507926521706395e-06,0
5659,5.753559889853932e-05,0
5661,5.38795075044618e-06,0
5662,1.9797425920842215e-05,0
5663,1.1860320228151977e-05,0
1067,3.1155345823208336e-06,0
1076,7.233938958961517e-06,0
1117,7.87568660598481e-06,0
5673,1.124779100791784e-05,0
1176,2.8585589006979717e-06,0
1220,4.70284721814096e-05,0
1229,3.979889243055368e-06,0
1260,2.6246254947182024e-06,0
1263,4.4575808715308085e-06,0
1266,2.6034631446236745e-06,0
1275,3.1013291845738422e-06,0
1305,4.71074235974811e-06,0
1318,6.325755293801194e-06,0
1447,2.409864009678131e-06,0
1523,2.1820428628416266e-06,0
1573,2.812330876622582e-06,0
1575,3.1606125503458316e-06,0
1583,3.806244649240398e-06,0
1602,2.6806856112671085e-06,0
1619,3.7647753288183594e-06,0
1627,5.449216587294359e-06,0
1641,7.0777923610876314e-06,0
1659,1.6475064512633253e-06,0
1678,6.024083631928079e-06,0
1713,6.1380960687529296e-06,0
1755,3.763964059544378e-06,0
1775,3.192953272446175e-06,0
1793,4.185003490420058e-06,0
1810,4.042458385811187e-06,0
1839,6.7037676672043744e-06,0
1873,9.140833753917832e-06,0
1892,4.379725851322291e-06,0
1893,4.704551884060493e-06,0
1920,4.080556664121104e-06,0
1928,5.998103461024584e-06,0
1934,8.044801688811276e-06,0
1935,3.4356967262283433e-06,0
1997,9.342878001916688e-06,0
2005,5.561129000852816e-06,0
2031,2.6044713195005897e-06,0
2041,3.477495511106099e-06,0
2058,6.9856137088208925e-06,0
2062,7.728204764134716e-06,0
